"metric","rmse","mae","r2","offline","online"
"euclidean",0.998865460216614,0.783805396924744,0.210730504853862,1.47488379478455,0.47586874961853
"euclidean",0.994723924371762,0.782224976144501,0.217268588568084,1.57564687728882,0.482172226905823
"euclidean",0.994123080097712,0.78319832126989,0.218216342947874,1.4292528629303,0.50005247592926
"euclidean",0.994482278658331,0.784541172416087,0.217653360491069,1.73603081703186,0.496308374404907
"euclidean",0.995205543352748,0.78598279278076,0.216516033332666,1.44726800918579,0.506777715682983
"euclidean",0.996353968637826,0.787336921604226,0.214707313969122,1.88865685462952,0.505677223205566
"euclidean",0.997732636913869,0.788965012829906,0.212534289396874,1.45017695426941,0.508003544807434
"euclidean",0.998974829155695,0.790358656267969,0.210572455346938,1.57276296615601,0.512459683418274
"euclidean",1.00019881295766,0.791679376518878,0.208636957565794,1.48839807510376,0.507285785675049
"euclidean",1.00147968462857,0.793032847781518,0.20660870527808,0,0.508993935585022
"euclidean",1.00259453642736,0.794181799114323,0.204841111164911,0,0.513968515396118
"euclidean",1.00366411744342,0.795279084789121,0.203143696240018,0,0.52221097946167
"euclidean",1.00469784829629,0.796337364642839,0.201501731098726,0,0.52110013961792
"euclidean",1.00562828526751,0.797305866593787,0.200022035610445,0,0.525387263298035
"euclidean",1.00644268171074,0.798150549909794,0.198726048982664,0,0.528062796592712
"euclidean",1.00720319061321,0.798935910414987,0.197514369265948,0,0.530388784408569
"euclidean",1.00793484516016,0.799700799330884,0.196347712332653,0,0.530041098594666
"euclidean",1.00865119584026,0.800468523176823,0.195205047936757,0,0.520644545555115
"euclidean",1.00927103419885,0.801122691886603,0.194215876418943,0,0.533927202224731
"euclidean",1.00974182213658,0.801618133677953,0.193464146397802,0,0.533149337768555
"euclidean",1.01019256186786,0.802063691794583,0.192744205162991,0,0.536006569862366
"euclidean",1.01053647153124,0.802433208039632,0.192194384232062,0,0.5379390001297
"euclidean",1.01087479231415,0.802794205904316,0.191653486215052,0,0.534228301048279
"euclidean",1.01119160626695,0.803144422448767,0.191146738670595,0,0.553389048576355
"euclidean",1.0114624776538,0.803451956203319,0.190713575363343,0,0.540211200714111
"euclidean",1.01170064851781,0.803702212564115,0.190332417678777,0,0.544626808166504
"euclidean",1.01186358206758,0.803879788307163,0.190071704179081,0,0.54459056854248
"euclidean",1.01201689795438,0.804039715798633,0.18982633672761,0,0.55423698425293
"euclidean",1.01216664476514,0.804203751515134,0.189586546349668,0,0.552542591094971
"manhattan",1.03482898480599,0.799555935615652,0.152863836325215,1.49796009063721,0.467195868492126
"manhattan",1.0270238199347,0.794395200689113,0.165599124227958,1.46908020973206,0.486993098258972
"manhattan",1.02740739175895,0.795815167771839,0.164978657511128,1.53180408477783,0.483199238777161
