"method","rmse","mae","r2","offline","online"
"gow",1.05655773358816,0.849396464822739,0.132120186017506,0.382497072219849,2.19118711948395
"gow",1.04414597656893,0.837544147430294,0.143485053021518,0.338288068771362,2.17937049865723
"gow",1.03802569153581,0.830983109595224,0.149215230492536,0.324281930923462,2.19730389118195
"gow",1.03514879259597,0.828548649612683,0.153206224263178,0.331479072570801,2.33084983825684
"gow",1.03544969050802,0.829120012320639,0.154862724703947,0.322778940200806,2.31864264011383
"gow",1.03492889405577,0.82835983070266,0.155061454073949,0.327245950698853,2.42761087417603
"gow",1.03333659628573,0.826599101958818,0.155958491605203,0.320962905883789,2.38626310825348
"gow",1.03441510266662,0.827446368853715,0.156514912767382,0.327467918395996,2.49035491943359
"gow",1.03475154661528,0.827907531939702,0.156579051137831,0.331549167633057,2.47708895206451
"gow",1.03216956999744,0.825383683805823,0.158079329995241,0.322846174240112,2.54752287864685
"gow",1.03155944964959,0.825083546898784,0.160624553054017,0,2.60782780647278
"gow",1.03002848031694,0.824468331772743,0.161403253611315,0,2.67438151836395
"gow",1.03165392461414,0.826449340503722,0.16054344896255,0,2.79061315059662
"gow",1.03490685427387,0.829385612405652,0.160050063319617,0,2.8255350112915
"gow",1.03478603651826,0.829740133732784,0.163495715903571,0,2.9853622674942
"gow",1.0322682629195,0.827479291254292,0.166625003282222,0,3.01769118309021
"gow",1.03258446171961,0.828133924526023,0.169027540998678,0,3.09015214443207
"gow",1.0331489468538,0.829016957885337,0.16998352035932,0,3.17502067089081
"gow",1.03515454494809,0.830771082795154,0.171770456454682,0,3.27535245418549
"gow",1.03722843400597,0.832504233869603,0.170184787411727,0,3.41444568634033
"gow",1.04061128773553,0.834550294249224,0.168823477446599,0,3.54887611865997
"gow",1.04334072369951,0.836813726251701,0.1725799673269,0,3.68299148082733
"gow",1.04909989081736,0.841309833972847,0.175114834638215,0,3.73923182487488
"gow",1.04845585182244,0.839080008144405,0.17836875306221,0,3.85058081150055
"gow",1.04608571129113,0.833916331786793,0.187106874224382,0,3.98243861198425
"gow",1.05157652626762,0.836023921330061,0.193863379941339,0,4.11612849235535
"gow",1.05051984094178,0.832988822138183,0.19741174484424,0,4.30716373920441
"gow",1.04902042173033,0.831272264994564,0.202961085615171,0,4.40067849159241
"gow",1.05027908599279,0.832381913205153,0.216559025590397,0,4.53495559692383
"gow",1.04885548558416,0.832120681061369,0.225616123597691,0,4.65173537731171
"hl",1.03614184703077,0.830349390591692,0.162034988817253,23.0436041355133,1.70963001251221
"hl",1.02639315440314,0.82338332110877,0.172277642924915,23.1520760059357,1.77095384597778
"hl",1.0217820446215,0.820178177398441,0.176996304755629,23.1408951282501,1.77640268802643
"hl",1.01940995512149,0.818936048363342,0.18085450457664,22.9163861274719,1.81098682880402
"hl",1.0195499362823,0.819980185292407,0.182733174353434,23.079137802124,1.84869439601898
"hl",1.01876246055649,0.820032461962721,0.183327216515724,22.9323070049286,1.86986391544342
"hl",1.01725360897757,0.818858732044302,0.183862863683749,23.1487998962402,1.8924323797226
"hl",1.01826282703873,0.819744746752498,0.184155454052082,23.173730134964,1.9515444278717
"hl",1.01871836082781,0.819900712037452,0.183793988484841,22.9899060726166,1.98636891841888
"hl",1.01619740435415,0.81735427648211,0.185136535333827,23.1256051063538,2.01827991008759
"hl",1.01550673084484,0.81657450888883,0.187597789720931,0,2.10207140445709
"hl",1.01382320328025,0.815349836642436,0.188596257910586,0,2.12807199954987
"hl",1.01539892365919,0.817028367077548,0.187782463078715,0,2.17511041164398
"hl",1.01851201689043,0.819720885121439,0.187329137907864,0,2.25621297359467
"hl",1.01811201485405,0.819626370602564,0.191085960031629,0,2.34569802284241
"hl",1.01569651027861,0.817206122487135,0.193914292237598,0,2.40717830657959
"hl",1.0161233016267,0.817665813080244,0.195973229227628,0,2.48434596061707
"hl",1.016444142551,0.818072274694859,0.1971894229392,0,2.55277392864227
"hl",1.0188143856403,0.820091567248704,0.19813451981454,0,2.62727191448212
"hl",1.02077872189757,0.821532808097136,0.196832923151273,0,2.73369524478912
"hl",1.02356619728093,0.823139706854857,0.19647447422839,0,2.83983497619629
"hl",1.0261886950755,0.825137449624141,0.200045791860674,0,2.89708890914917
