"method","rmse","mae","r2","offline","online"
"gow",1.0239004656203,0.819490116658266,0.158981451212266,0.126833915710449,1.53309698104858
"gow",1.01059993063433,0.808628586455948,0.162749768535097,0.11887788772583,1.53112580776215
"gow",1.00403175984991,0.802933745831812,0.158569150483507,0.104016780853271,1.5158371925354
"gow",0.998893514780191,0.798697047880337,0.15401164897314,0.0816831588745117,1.56446423530579
"gow",0.995035680610334,0.794830792971038,0.146517283082686,0.103538990020752,1.62020001411438
"gow",0.992297586001706,0.792101782391749,0.14336659861567,0.10216498374939,1.63101065158844
"gow",0.990697017012196,0.790383511908589,0.139329588221226,0.0871222019195557,1.69771320819855
"gow",0.989272926450817,0.789112790999344,0.136769222731299,0.112475872039795,1.73595314025879
"gow",0.986836604822831,0.786529018691635,0.13383689611936,0.0866620540618896,1.8063396692276
"gow",0.984935862628184,0.784969982123514,0.129860278384697,0.0823009014129639,1.84965529441833
"gow",0.983862365700428,0.784504483962943,0.127949726574302,0,1.91824498176575
"gow",0.980716774334934,0.781388400617942,0.122287638063244,0,1.97301504611969
"gow",0.979743224283447,0.780357604441326,0.117507316626426,0,2.07382898330688
"gow",0.978475098955052,0.778803338855981,0.115872360508944,0,2.13290021419525
"gow",0.97744317645245,0.777828672894263,0.108682158321503,0,2.17797985076904
"gow",0.975756549530261,0.774597436376855,0.108924625366534,0,2.27950305938721
"gow",0.978075706451324,0.776050573154896,0.111747112459646,0,2.35923666954041
"gow",0.977839485572854,0.775031212304899,0.110735160747986,0,2.46602663993835
"gow",0.978678429950133,0.775166066375284,0.110534656940189,0,2.53799662590027
"gow",0.9784362264329,0.774146458115942,0.103825383972033,0,2.62757263183594
"gow",0.97561139087767,0.771189791861185,0.105791976722159,0,2.76834845542908
"gow",0.976996689553732,0.772746403308883,0.102362469191174,0,2.91654834747314
"gow",0.977396184382211,0.773171865245947,0.0991344783352821,0,2.98290278911591
"gow",0.978534211763976,0.774509158695591,0.0959676205217788,0,3.07842321395874
"gow",0.983121566898939,0.778844463559059,0.0961663634492517,0,3.21696016788483
"gow",0.986760994114287,0.783580969228692,0.097890257294083,0,3.33036539554596
"gow",0.987009341840497,0.784368013639324,0.10074697980036,0,3.42567174434662
"gow",0.989709191370415,0.786694525256431,0.0992748716707442,0,3.56289873123169
"gow",0.98505055813594,0.784228058665531,0.0996537703175832,0,3.6894944190979
"gow",0.985704216117742,0.786388190316696,0.10376015439593,0,3.81084077358246
"hl",1.02067714032263,0.816273443933132,0.163929889606333,8.95204782485962,1.32830266952515
"hl",1.00684346420382,0.804314717160291,0.169051227648191,9.02226710319519,1.33914949893951
"hl",1.00064425376091,0.798556454377267,0.164509937167249,9.01096296310425,1.4175891160965
"hl",0.996033040650362,0.795168247735914,0.158988627048241,8.99479389190674,1.40861010551453
"hl",0.992378993461577,0.7916308920994,0.151136443347056,8.82037401199341,1.45586078166962
"hl",0.989778787576129,0.789320164963306,0.14776033643123,8.96027684211731,1.48750782012939
"hl",0.988286227235788,0.787669406542931,0.143535630881133,9.11502885818481,1.51291937828064
"hl",0.98697691676355,0.786482129559692,0.140734990060786,9.17583799362183,1.55918347835541
"hl",0.984720575734452,0.784332985461887,0.137519980420144,8.90070605278015,1.66317040920258
"hl",0.982827394187628,0.782847599974804,0.133583933966568,9.0439829826355,1.70939469337463
"hl",0.981777967476615,0.782177044376206,0.13164567570587,0,1.73942804336548
"hl",0.978584407393937,0.77902844439308,0.126128237410324,0,1.79966337680817
"hl",0.977545920641311,0.778011703503719,0.121493197267664,0,1.88837747573853
"hl",0.976465983968309,0.776803630083552,0.119521117436318,0,1.95392665863037
"hl",0.975475617502544,0.776111268926093,0.1122854378813,0,2.02316732406616
"hl",0.973631065776759,0.772861486531053,0.112784434671255,0,2.12936863899231
"hl",0.975946065201895,0.774210206713568,0.115587323542018,0,2.18934028148651
"hl",0.975742003006901,0.77314320504699,0.114487027436808,0,2.31583156585693
"hl",0.976704012107527,0.773374542506267,0.114068228526909,0,2.38176746368408
"hl",0.976248137336479,0.771985455270205,0.107775053584423,0,2.50126473903656
"hl",0.973397145430471,0.76881823333434,0.109784818824543,0,2.57357115745544
"hl",0.974950828103932,0.770349492720161,0.106029735031297,0,2.69896669387817
"hl",0.975254276812951,0.770528877096453,0.102987168701922,0,2.82230370044708
"hl",0.976251872409928,0.771603172706247,0.100124765963577,0,2.91074759960175
"hl",0.980779996781449,0.775681249495135,0.100418629556302,0,3.04848463535309
"hl",0.98426981478724,0.780157455684445,0.102355814399599,0,3.14051384925842
"hl",0.984209738062454,0.780603255355249,0.105691878387898,0,3.26992280483246
"hl",0.986791778314573,0.783065513078763,0.104441327158457,0,3.37238094806671
"hl",0.982076472899214,0.780563481131879,0.104885409474539,0,3.5030770778656
"hl",0.982919241731595,0.782935669761089,0.108563655387834,0,3.64792563915253
"kproto",1.02298871784453,0.819324975718244,0.163161700452597,0.239451885223389,1.61080241203308
