"method","rmse","mae","r2","offline","online"
"hl",0.95944390650502,0.754585852096244,0.282080435861519,0,5.61658642292023
"hl",0.959481573902525,0.7546226579868,0.282028938248414,0,5.59585263729095
"hl",0.95950195939233,0.754643353965971,0.282001039029158,0,5.58972375392914
"hl",0.95951392462029,0.754655206365482,0.281984214851105,0,5.63243870735168
"hl",0.959523173114534,0.754663750613104,0.281971062280389,0,5.65552196502686
"hl",0.959529344019362,0.75467109830942,0.28196227561754,0,5.68789367675781
"hl",0.959533783647358,0.754676582166955,0.281955623194651,0,5.62524933815002
"hl",0.959536649856413,0.754680848526503,0.281951106778381,0,5.66298651695251
"hl",0.959537824176463,0.754682881879867,0.28194907124035,0,5.66370348930359
"hl",0.959537887217979,0.75468301575066,0.281948919077991,0,5.69474749565124
"hl",0.959537887217979,0.75468301575066,0.281948919077991,0,5.69040653705597
"hl",0.959537887217979,0.75468301575066,0.281948919077991,0,5.69044723510742
"hl",0.959537887217979,0.75468301575066,0.281948919077991,0,5.71186940670013
"kproto",0.965885029445212,0.759955925059031,0.279195343340249,15.0377759933472,2.13755230903625
"kproto",0.953546671116558,0.749895598632229,0.291356579600414,14.8140299320221,2.89695467948914
"kproto",0.95161045568044,0.748238411988496,0.29291705671229,14.9696340560913,3.46993319988251
"kproto",0.952055790390172,0.74870815946126,0.291899563502662,14.919844865799,4.0943644285202
"kproto",0.952799196700484,0.749519935580842,0.290669364316664,14.0937640666962,4.46653075218201
"kproto",0.953705651311777,0.750389596989202,0.289298360069545,15.2126779556274,4.84516386985779
"kproto",0.954483908486846,0.751079098348124,0.288154937070456,14.8603100776672,5.08964061737061
"kproto",0.955058834906531,0.751612219488448,0.287329183418118,14.8031418323517,5.35168993473053
"kproto",0.955605619950391,0.752097614186259,0.286548052873493,14.7675459384918,5.55149581432343
"kproto",0.956073029739584,0.752490774485263,0.28588681015184,14.9768319129944,5.71088981628418
"kproto",0.956434480688296,0.752817863089763,0.28537397084199,0,5.84134583473206
"kproto",0.956714812991027,0.7530852949185,0.284972109988852,0,5.92323467731476
"kproto",0.956963846647456,0.753309202912913,0.284626003494853,0,5.99045913219452
"kproto",0.957132520235222,0.75346958143777,0.284389527781351,0,6.10658740997314
"kproto",0.957262777214404,0.753590464981058,0.284209693841869,0,6.15019655227661
"kproto",0.957378688712844,0.753700501226422,0.28404711210281,0,6.31999106407166
"kproto",0.957450988243216,0.753775724822564,0.283944969407304,0,6.35479247570038
"kproto",0.957522067727133,0.75383941142846,0.283847550946543,0,6.41922760009766
"kproto",0.95757113139885,0.753880091220542,0.283780875063273,0,6.44073657989502
"kproto",0.957596958509358,0.753905535955241,0.283745314908048,0,6.46008169651031
"kproto",0.957618618543029,0.753924033910667,0.283715864065249,0,6.49379508495331
"kproto",0.957629925597924,0.753936044843658,0.283700856479519,0,6.49982168674469
"kproto",0.957641698065127,0.75394508024617,0.283685144004102,0,6.52158226966858
"kproto",0.957652112524739,0.753956310315667,0.283671048231965,0,6.53059062957764
"kproto",0.957656187127547,0.75396062386064,0.283665380824087,0,6.55329718589783
"kproto",0.957658270584649,0.753963038005161,0.283662548989199,0,6.54199931621551
"kproto",0.957660632765801,0.753965723881089,0.283659346238116,0,6.51694209575653
"kproto",0.957662549068086,0.753967486188288,0.283656792837229,0,6.54152889251709
"kproto",0.957663333631307,0.753968435558457,0.283655660808219,0,6.54912433624268
"kproto",0.957663612890087,0.753968844599847,0.283655217333329,0,6.5543380022049
