"metric","rmse","mae","r2","offline","online"
"jaccard",1.01574117830747,0.808042117455371,0.189301298550244,17.0544950962067,0.444575381278992
"jaccard",1.01629307994017,0.80864252759285,0.188355949193092,17.0575149059296,0.454231715202332
"jaccard",1.0167380292554,0.809079560420224,0.187594508991834,16.9643659591675,0.451557683944702
"jaccard",1.01701293139168,0.809436107642527,0.187102794291796,0,0.463800406455994
"jaccard",1.01734935855818,0.809774966499042,0.186545602327412,0,0.458770847320557
"jaccard",1.0175629860843,0.810009943612036,0.186159937647361,0,0.467826676368713
"jaccard",1.01781518854224,0.8102557186423,0.185728110549221,0,0.467997217178345
"jaccard",1.01798077510883,0.810431148806704,0.185435186293937,0,0.462026500701904
"jaccard",1.0181630177748,0.810592225174033,0.185130310448409,0,0.464214205741882
"jaccard",1.01831348610034,0.810771596640565,0.184867552881544,0,0.473868942260742
"jaccard",1.01847025333202,0.810935635535387,0.184603806602396,0,0.47301242351532
"jaccard",1.01857507250764,0.811034893202166,0.184419965606184,0,0.46990168094635
"jaccard",1.01869009644627,0.811150104916837,0.184226212829898,0,0.477631497383118
"jaccard",1.01877395289722,0.81123170681532,0.184082847726755,0,0.474468159675598
"jaccard",1.01883635765091,0.811283880666804,0.183975237767199,0,0.47486560344696
"jaccard",1.01889998881023,0.811354175117122,0.183868751613105,0,0.483366656303406
"jaccard",1.01896923963847,0.811429974929231,0.183754329577868,0,0.482298183441162
"jaccard",1.01903173038065,0.811496842847724,0.183649479840482,0,0.486976051330566
"jaccard",1.0190736729258,0.811561189945802,0.183577531716637,0,0.480570769309998
"jaccard",1.01911562564527,0.811613270623308,0.183507061629908,0,0.485542106628418
"jaccard",1.01915334866026,0.811660118757026,0.183444462945193,0,0.489961385726929
"jaccard",1.01918846097973,0.81170646193739,0.183386289193589,0,0.484513688087463
"jaccard",1.0192202206212,0.811740551714023,0.183333661881853,0,0.494863128662109
"euclidean",1.01173302433903,0.789803147865401,0.214091738954119,1.38559508323669,0.454285955429077
"euclidean",0.99536711256062,0.780176023342671,0.227955818945501,1.36717796325684,0.45686047077179
"euclidean",0.991756508543735,0.778759799124953,0.23009319756289,1.34354496002197,0.451165080070496
"euclidean",0.990982067278977,0.77932937145771,0.229420908299962,1.38700604438782,0.462862706184387
"euclidean",0.991169088357324,0.780451111870014,0.22771791267447,1.41341805458069,0.466321706771851
"euclidean",0.992109864146573,0.781822902449614,0.225574045448013,1.35419178009033,0.474275732040405
"euclidean",0.993406371382947,0.783423733279804,0.223209351209796,1.34343695640564,0.479043579101562
"euclidean",0.99500060497084,0.785069872057884,0.220233705021993,1.42075896263123,0.477760624885559
"euclidean",0.996193142548038,0.786382138896185,0.218084842851345,1.36809396743774,0.482511687278748
"euclidean",0.997427576524546,0.787718533273462,0.215883620265142,1.35607004165649,0.485085916519165
"euclidean",0.998548581899471,0.788928496086148,0.213887578996234,0,0.494113111495972
"euclidean",0.999353253614547,0.78980008978004,0.211767600196977,0,0.499948811531067
"euclidean",1.00025658937196,0.790763505306344,0.210233858688255,0,0.489991044998169
"euclidean",1.00125162476985,0.791796516091419,0.208738254150874,0,0.496430516242981
"euclidean",1.00149907006189,0.792134730845416,0.207659727194457,0,0.494914865493774
"euclidean",1.00203891389737,0.792741201775168,0.206769167564018,0,0.503844857215881
"euclidean",1.00283448963609,0.793604339024228,0.205953130972361,0,0.50517418384552
"euclidean",1.00346260350638,0.794343398054141,0.204879553031193,0,0.506392860412598
"euclidean",1.00405162626808,0.795018434866906,0.203867853495124,0,0.506157517433167
"euclidean",1.00469724705225,0.795706094057408,0.203007435859812,0,0.512391996383667
"euclidean",1.00491839373595,0.795967988580133,0.202482503059331,0,0.514292049407959
"euclidean",1.00546863752205,0.796469931352052,0.201788346741495,0,0.510635828971863
"euclidean",1.00562585885871,0.796654091625926,0.201363271182708,0,0.511541199684143
"euclidean",1.00584005586091,0.796951443688021,0.200924737525261,0,0.52423152923584
"euclidean",1.00603587280219,0.797286913354202,0.200775158717035,0,0.514846897125244
"euclidean",1.00677099243865,0.797918380955262,0.200190000349217,0,0.524179697036743
"euclidean",1.00750419514979,0.798586189293285,0.199907706495992,0,0.512960863113403
"euclidean",1.00765720220078,0.798767544524688,0.199689458232638,0,0.524974465370178
"euclidean",1.00749871939907,0.798643239580746,0.199829635495995,0,0.519998955726624
"euclidean",1.00778710977469,0.798906728453016,0.19945813747283,0,0.531725740432739
"manhattan",1.02855008826787,0.794995282213926,0.20148034540583,1.39705991744995,0.453832864761353
"manhattan",1.02007168533625,0.788969171492537,0.20478567813909,1.34540510177612,0.46979877948761
"manhattan",1.02000011922658,0.789739776771459,0.202090076174826,1.37627720832825,0.465017509460449
"manhattan",1.02172563731912,0.792026862259605,0.197918584049277,1.37557601928711,0.476809859275818
"manhattan",1.02311037347143,0.794255417007499,0.194464634822291,1.37954902648926,0.477856397628784
"manhattan",1.02486611098687,0.796523246968073,0.191149181927027,1.36019396781921,0.485341095924377
"manhattan",1.02663437880863,0.798640092813262,0.188148222588237,1.37162804603577,0.479576778411865
"manhattan",1.02824270675389,0.800610997922532,0.185138005241038,1.39682006835938,0.481317019462585
"manhattan",1.0294915199459,0.802150328162853,0.18285542608604,1.38249492645264,0.485646915435791
"manhattan",1.03068807877948,0.803620861927971,0.180632769486564,1.38099193572998,0.49148952960968
"manhattan",1.03143379676033,0.804801168031232,0.179010687192918,0,0.493524837493896
"manhattan",1.03172301413905,0.805479969354706,0.177454275789311,0,0.495239591598511
"manhattan",1.03212397329486,0.806242852718817,0.176420047229317,0,0.495254373550415
"manhattan",1.03266414527631,0.807100630122214,0.175430282924713,0,0.503197813034058
"manhattan",1.03223402591515,0.807155786406952,0.175071845326027,0,0.50517463684082
"manhattan",1.03208840609022,0.807376158304802,0.174896053000703,0,0.501441216468811
"manhattan",1.03230940420202,0.80790762299574,0.174709150767209,0,0.507951498031616
"manhattan",1.03260135923289,0.808475001398401,0.174033828078411,0,0.505779814720154
"manhattan",1.03267981185793,0.808841497136707,0.173635135367976,0,0.50473051071167
"manhattan",1.03272140436196,0.809167338097388,0.173420758893426,0,0.506242227554321
"manhattan",1.03252511112138,0.809229074924689,0.173362845177958,0,0.515755009651184
"manhattan",1.03246648192813,0.809336530673583,0.173299605196597,0,0.511851668357849
"manhattan",1.03230039018654,0.809293502989293,0.173215721067075,0,0.518610858917236
"manhattan",1.03210281586447,0.80927576043178,0.173251009202274,0,0.523525905609131
"manhattan",1.03191230288989,0.809294678940088,0.173493164710369,0,0.514551329612732
"manhattan",1.03231826593013,0.809727163241054,0.173300591083949,0,0.532097005844116
"manhattan",1.03254447759159,0.810044261700498,0.173504925245827,0,0.523152303695679
"manhattan",1.03252890826456,0.810087854712923,0.173475086336983,0,0.527420210838318
"manhattan",1.03207880614821,0.809720131988043,0.173901952671917,0,0.530827379226685
"manhattan",1.03218903283606,0.809863922277983,0.173741659406258,0,0.525416398048401
"chebyshev",1.01936550662549,0.805652642727865,0.194317678821323,12.8957228660583,0.413557124137878
"chebyshev",1.00604418103818,0.796555838805653,0.207131906758939,12.5968220233917,0.417062711715698
"chebyshev",1.0037775205474,0.795233713262529,0.208778150948943,12.6635501384735,0.416965436935425
"chebyshev",1.00408758373075,0.795850931554236,0.207551347358826,12.9737539291382,0.430249047279358
"chebyshev",1.00495601026737,0.796958556114388,0.205742556552476,12.9365310668945,0.437731695175171
"chebyshev",1.00610034265648,0.798178248458099,0.203672365859449,13.0328290462494,0.427124953269958
"chebyshev",1.00718422526932,0.799358710344593,0.20180252092558,12.7083640098572,0.440303635597229
"chebyshev",1.00810073529303,0.800356294520283,0.200222568823254,12.7458229064941,0.437749671936035
"chebyshev",1.00908772523613,0.801369940603878,0.198580515073656,12.6939649581909,0.440441393852234
"chebyshev",1.01000570536615,0.802282862219407,0.197076703961782,12.8287811279297,0.446785593032837
"chebyshev",1.01094594433607,0.803238664175805,0.195564891534672,0,0.450664687156677
"chebyshev",1.01170832697832,0.803939700306497,0.194337287924533,0,0.457255601882935
"chebyshev",1.01239957106956,0.804632365285544,0.193230174123128,0,0.450099611282349
"chebyshev",1.0130812737427,0.80527086131507,0.192139648110463,0,0.450636219978333
"chebyshev",1.01368443962219,0.805895790064137,0.191176703540321,0,0.45662887096405
"chebyshev",1.01421865557387,0.806421466553387,0.190325754899457,0,0.461253070831299
"chebyshev",1.01465114454996,0.806861796014863,0.18963480245007,0,0.462231469154358
"chebyshev",1.01506656963924,0.807316685907846,0.188970202610159,0,0.453897738456726
"chebyshev",1.01544261420712,0.807728345638567,0.188376017046763,0,0.463219690322876
"chebyshev",1.01581921644441,0.808134492979844,0.187785448853818,0,0.46730592250824
"chebyshev",1.01611373024307,0.808464447105812,0.187313833173761,0,0.463189125061035
"chebyshev",1.01633518644325,0.808745247404792,0.18695020980233,0,0.462831664085388
"chebyshev",1.01655185084085,0.808976386698657,0.186602456434719,0,0.470940804481506
"chebyshev",1.01678020259293,0.809219683093028,0.186242065002751,0,0.467145466804504
"chebyshev",1.01698894284873,0.809457090596663,0.185915064111707,0,0.477752828598022
"chebyshev",1.01718561204212,0.809664210716523,0.185608935255778,0,0.472342109680176
"chebyshev",1.01729691734111,0.809789165929243,0.185435153947706,0,0.480600476264954
"chebyshev",1.01738267485642,0.809870555420096,0.185300823974874,0,0.473832440376282
"chebyshev",1.01748250705922,0.809961148386895,0.185145924141341,0,0.479715991020203
"chebyshev",1.01756965760104,0.810047196350742,0.185011094327803,0,0.48567750453949
"ups",0.975917763362004,0.769095215909932,0.256982458161685,28.1971759796143,0.570454025268555
"ups",0.966835854957958,0.763171937133449,0.264815872275579,28.6376430988312,0.590394234657288
"ups",0.967316482740132,0.764115477935029,0.262781122126002,27.3401961326599,0.58075909614563
"ups",0.968770612398479,0.766064214792894,0.259801453415082,27.6426849365234,0.594455432891846
"ups",0.970255581388754,0.767644220473515,0.256793136530377,25.8574910163879,0.614904403686523
"ups",0.971851538417173,0.769301491931428,0.254085294939816,22.6734030246735,0.620233035087585
"ups",0.973520744458937,0.770837131216437,0.251441938943259,22.6751570701599,0.631696200370789
"ups",0.974942295098007,0.772158380277371,0.248940201417204,35.1543390750885,0.609394788742065
"ups",0.976002147276174,0.773108360612981,0.247169316170575,42.986789226532,0.638586759567261
"ups",0.977161787207069,0.774229456117084,0.245224677198926,43.1356148719788,0.622578716278076
"ups",0.977970790037855,0.775128023024255,0.24383126454388,0,0.640670013427734
"ups",0.978585227500603,0.775641505043128,0.242108155678973,0,0.636960768699646
"ups",0.979269334335492,0.776277928873256,0.24101105676427,0,0.642700004577637
"ups",0.979938236471838,0.776929777405893,0.240071872984299,0,0.633639097213745
"ups",0.97986648632586,0.776890130279628,0.239561448817657,0,0.648721814155579
"ups",0.980059181539728,0.777076143346745,0.23924805871431,0,0.664252853393555
"ups",0.980488707714182,0.777474794946533,0.239024106810204,0,0.660328340530395
"ups",0.980751662037266,0.777758080172027,0.238556415251255,0,0.649318647384644
"ups",0.981009516837936,0.778015707073209,0.238091921802376,0,0.64017174243927
"ups",0.981314910052766,0.778332771006885,0.23778138936508,0,0.650306940078735
"ups",0.981339523836692,0.778397946570033,0.237586734053564,0,0.655522274971008
"ups",0.981763087934118,0.778769896145668,0.23711670968584,0,0.679517841339111
"ups",0.981732189833854,0.778765859355666,0.236997140379147,0,0.669786643981934
"ups",0.981806268455637,0.778902693123458,0.236799469350823,0,0.675260281562805
"ups",0.981832257478825,0.779008792565763,0.236947586350819,0,0.6350172996521
"ups",0.982398277873015,0.779420882202455,0.236622835829779,0,0.611083221435547
"ups",0.982970706480534,0.779888133403676,0.236591710698182,0,0.644452953338623
"ups",0.983037845735617,0.780003790052263,0.236512811371969,0,0.62623336315155
"ups",0.982726821548849,0.779769546406101,0.236897709490911,0,0.638764142990112
"ups",0.982917469485022,0.779930724776757,0.236676025252147,0,0.636404776573181
