"metric","rmse","mae","r2","offline","online"
"cosine",1.0417491933662,0.832933515266003,0.144928929445078,0,0.838165974617004
"cosine",1.04211831349702,0.833285777840714,0.144328739974194,0,0.863357877731323
"acosine",1.00970491375517,0.795138664170453,0.223476505183176,39.5235788822174,0.666384077072144
"acosine",0.973810346090646,0.767345315548077,0.257071355615622,39.0268001556396,0.660735321044922
"acosine",0.964635060212638,0.76033630387103,0.266865345769707,39.6055190563202,0.666583657264709
"acosine",0.96168872077609,0.758315450206985,0.270270655229689,40.7941520214081,0.669725394248962
"acosine",0.961631400763792,0.758919907515161,0.270323901117402,39.6745610237122,0.67183473110199
"acosine",0.963154413736168,0.760806531076452,0.268337782825373,39.3707110881805,0.691309976577759
"acosine",0.964981943319855,0.762925538654118,0.266004043631177,39.5589339733124,0.690520691871643
"acosine",0.967556379856144,0.765635621279774,0.262525361544914,40.0778779983521,0.695197200775146
"acosine",0.970382007249335,0.76867662954494,0.258561634482011,41.1689069271088,0.714009499549866
"acosine",0.972931039134045,0.77141790039451,0.254984974137868,40.6686120033264,0.705765676498413
"acosine",0.975523377276114,0.774218816767564,0.251259538866766,0,0.716611909866333
"acosine",0.978092273967218,0.776928500365025,0.247483643876535,0,0.719126582145691
"acosine",0.980442543149492,0.779466221254447,0.243987394809436,0,0.708481812477112
"acosine",0.982681005922189,0.781815209230638,0.240609937341666,0,0.705933690071106
"acosine",0.984687481495724,0.783985168594835,0.237559769229351,0,0.715802145004272
"acosine",0.986590522343787,0.786013603523252,0.23462204249154,0,0.710167860984802
"acosine",0.98833268333001,0.787830847855779,0.231900522857746,0,0.716096830368042
"acosine",0.989881501666642,0.789425629996954,0.229461529084886,0,0.730815887451172
"acosine",0.991373789671792,0.790915350066819,0.227086362771494,0,0.725696539878845
"acosine",0.992747751247743,0.792227173916905,0.224878472725395,0,0.723176264762878
"acosine",0.993990416747803,0.793398908654588,0.222863687795566,0,0.720099925994873
"acosine",0.995082483193193,0.794446991861948,0.221088755411759,0,0.723420333862305
"acosine",0.996128837329383,0.795426018071648,0.219370459154964,0,0.737315082550049
"acosine",0.997023805560343,0.796250511389159,0.217896679151726,0,0.741894459724426
"acosine",0.99778809173171,0.796917400739072,0.216633066112321,0,0.736369824409485
"acosine",0.998462424392743,0.79747880017192,0.215502937248086,0,0.744576787948608
"acosine",0.999103361645972,0.79797553850005,0.214417695750547,0,0.73140344619751
