"method","rmse","mae","r2","offline","online"
"mk",1.05138973003255,0.833591777586445,0.141031319637209,2.70737197399139,0.300200819969177
"mk",1.05543401757124,0.83573900622655,0.138012916063222,2.69604005813599,0.303850793838501
"mk",1.06129297482801,0.839132586506796,0.132499412346535,2.65928721427917,0.31537938117981
"mk",1.06218445836128,0.839885983533603,0.132178774654627,2.67702558040619,0.30101466178894
"mk",1.0657995611394,0.841481772793973,0.128932810827162,2.70330529212952,0.289614009857178
"msk",1.02562311239198,0.817103168601121,0.17054703500156,17.7395984649658,0.267186498641968
"msk",1.03193362801619,0.819764842869763,0.161863000048372,17.7716103553772,0.260174298286438
"msk",1.04127654147288,0.826586491499696,0.151536784163025,17.8036458492279,0.234072589874268
"msk",1.04576503464349,0.828909141144368,0.146224997700512,17.7455130815506,0.254915928840637
"msk",1.04957537006694,0.831110077255082,0.143673314130148,17.792937541008,0.242214703559875
"msk",1.05324725687126,0.833659870602916,0.139604855616239,17.8224899768829,0.253995037078857
"msk",1.05820703922249,0.837382159167297,0.134928299913459,17.8768155574799,0.241313219070435
"msk",1.06289452015366,0.839790570720198,0.13125459888194,17.9005438089371,0.234580588340759
"msk",1.06695577896311,0.841151346891168,0.127968449323024,17.8630273342133,0.236756491661072
"famd",1.02772970955726,0.818271522243638,0.168435533758342,0.0189183712005615,0.321350002288818
"famd",1.0377712443766,0.825428891749299,0.154400709573135,0.0156396150588989,0.297629690170288
"famd",1.04550429650786,0.829817489201389,0.145880366812373,0.0309532880783081,0.283744931221008
"famd",1.05359589859387,0.834411924948864,0.136666899205019,0.0151523113250732,0.268262696266174
"famd",1.05535006900637,0.835971913450476,0.135396228230663,0.0230575323104858,0.341298413276672
"famd",1.06219457876814,0.841613126099574,0.127248365648495,0.0230567932128906,0.315810823440552
"famd",1.06593474721363,0.843056857428315,0.124442945867448,0.0253225326538086,0.358706402778625
"famd",1.06706326765543,0.843638985860926,0.124325296095211,0.0450206995010376,0.306710696220398
"famd",1.06839410089182,0.843035847447869,0.122806975012727,0.034647274017334,0.249323797225952
"mrk",1.02860870494977,0.81901220379449,0.166448856367149,17.1105862617493,0.269620513916016
"mrk",1.03302119636023,0.821868808876908,0.161494663436258,16.9746303796768,0.360669422149658
"mrk",1.04170472223888,0.826478451819912,0.148588625664544,24.3595959186554,0.276493501663208
"mrk",1.04879880978329,0.831519187088618,0.1415601242523,24.1814742565155,0.283145213127136
"mrk",1.05153205585698,0.832967186579275,0.138908279906621,35.5215646982193,0.30200297832489
"mrk",1.06307621589998,0.840188290521995,0.127585126679556,35.4239504098892,0.329596614837646
"mrk",1.06733347905699,0.843156845992257,0.124184062579166,41.8949545383453,0.368381333351135
"mrk",1.06988913665326,0.8455992816809,0.121920899321406,52.2027855873108,0.401599192619324
"mrk",1.07235739163769,0.847531479666269,0.118495985987122,50.7075730800629,0.447916102409363
"kamila",1.02552144411498,0.817036558441626,0.170497484694027,0.15229799747467,0.653930377960205
"kamila",1.03450325504969,0.822748091879602,0.158169536250764,0.238392233848572,0.633571434020996
"kamila",1.03746478945495,0.824515064936413,0.156964996294469,0.208548498153687,0.592799639701843
"kamila",1.04179469033769,0.826853350420883,0.152878587604906,0.271646308898926,0.568697166442871
"kamila",1.05119258004879,0.833071053429586,0.140631679957628,0.363862800598145,0.57598934173584
"kamila",1.05474880904422,0.834728534320782,0.137843487530214,0.405740666389465,0.561898303031921
"kamila",1.05592704281656,0.836365909345083,0.137020321694886,0.418711519241333,0.565282440185547
"kamila",1.05684044126686,0.837020248157777,0.138931542120066,0.413359713554382,0.599865674972534
"kamila",1.0657792028635,0.843372143080131,0.129788225766418,0.432240581512451,0.575780630111694
