"beta","rmse","mae","r2","offline","online"
3,1.03788201952675,0.812275178267495,0.175181880443909,23.6921150684357,0.508384513854981
3,1.03666787202778,0.811292354544236,0.176320123098754,23.9130749702454,0.499628710746765
3,1.03559711213089,0.810405924291885,0.177402506219924,24.3114328384399,0.499270391464233
3,1.03473740433951,0.809701274820252,0.178256158884398,23.0421891212463,0.500918507575989
3,1.03401474873679,0.809051272687065,0.178995370999843,0,0.510210371017456
3,1.03351425743376,0.808572089046611,0.179488606842551,0,0.508003640174866
3,1.03305954727644,0.808118416462152,0.179962514525523,0,0.518419718742371
3,1.03268820136405,0.807748636564685,0.18035370987182,0,0.511828541755676
3,1.03241336142225,0.807459356592834,0.180637573180904,0,0.529540085792542
3,1.03215478196713,0.807225911306236,0.180909804385276,0,0.521095585823059
3,1.03197449073293,0.807068820587761,0.181093285720967,0,0.528519463539123
3,1.03182377978827,0.80693593033182,0.181250592599089,0,0.516493678092957
3,1.03171365045211,0.806846591269939,0.181366327703579,0,0.512773680686951
3,1.03162622087446,0.806774111907727,0.181451124440483,0,0.527840757369995
3,1.03154421365843,0.806710722108226,0.181536076979641,0,0.522137403488159
3,1.03147645513818,0.806662764562146,0.18160269892293,0,0.514697003364563
3,1.03141782909166,0.806613486585993,0.181661695263031,0,0.519214463233948
3,1.03137819918975,0.806579065959177,0.181697794466639,0,0.526207804679871
3,1.03133820786363,0.806542731469035,0.18173595916657,0,0.519544267654419
3,1.03130016796426,0.806504766214977,0.181778149346809,0,0.531296920776367
3,1.03128021853186,0.806484037013602,0.181797962134034,0,0.532594990730286
3,1.03126490094011,0.806471850184095,0.181812116946521,0,0.530684328079224
3,1.03125650903992,0.806464602022842,0.181819090215735,0,0.528385090827942
3,1.03124994779863,0.806460725062892,0.181824400854621,0,0.521990942955017
3.1,1.08020438952167,0.848534897279049,0.144481534621507,22.6367528438568,0.439538526535034
3.1,1.05448958519248,0.828249735025587,0.162549280510941,23.0209839344025,0.449714207649231
3.1,1.04500496460218,0.820572228169342,0.170159495185188,22.7438151836395,0.452832722663879
3.1,1.03998463973788,0.816618906756228,0.174462150545984,18.964663028717,0.466229867935181
3.1,1.03689803738385,0.814198038441462,0.177179517737188,18.8707599639893,0.47336163520813
3.1,1.03463816290135,0.812573926715264,0.179276368577103,22.2725908756256,0.485506057739258
3.1,1.03302517237451,0.811284334922542,0.180765710448295,23.4687209129333,0.470025110244751
3.1,1.03169957259236,0.810232086929518,0.182043917501158,18.3104889392853,0.486648535728455
3.1,1.03064212229679,0.809342227399063,0.183107734929376,19.1055159568787,0.478659820556641
3.1,1.02977712314769,0.808631127598542,0.183983198748339,22.8270108699799,0.481652474403381
3.1,1.02913124074756,0.808095547543815,0.184631615366698,0,0.48933482170105
3.1,1.0286032391614,0.807653789902093,0.185160410057345,0,0.492999243736267
3.1,1.02813123529488,0.807219456059456,0.185658792152869,0,0.493765449523926
3.1,1.02777341254269,0.806893221151435,0.186028244394267,0,0.494822716712952
3.1,1.0275009038384,0.806624876935743,0.186305477821811,0,0.498996257781982
3.1,1.02725041668694,0.806406113995223,0.186569092579926,0,0.510336232185364
3.1,1.02706502316938,0.806257549749166,0.186758710240017,0,0.50397253036499
3.1,1.02692714255903,0.806144037686839,0.186896731593532,0,0.506143283843994
3.1,1.02683240508982,0.806070836236324,0.186988432531973,0,0.500894165039062
3.1,1.02675712050019,0.806004001339964,0.187056240803502,0,0.514884853363037
3.1,1.0266759571204,0.805936544334154,0.187139644185947,0,0.508577752113342
3.1,1.02662179272551,0.805894383423075,0.187189758130931,0,0.511753845214844
3.1,1.02658027582148,0.805864659578469,0.187225641558606,0,0.51319682598114
3.1,1.02655520165233,0.805846857020196,0.187243677838522,0,0.520853757858276
3.1,1.02653275806379,0.805826088031935,0.187260826467869,0,0.51786515712738
3.1,1.02651141271053,0.805802475307907,0.18728125134604,0,0.510293459892273
3.1,1.02650085724807,0.80579101548433,0.187288981915784,0,0.529006290435791
3.1,1.02649456693563,0.805785348221088,0.187292438984229,0,0.515712428092957
3.1,1.02649119394749,0.805783405817845,0.187293451158709,0,0.51354558467865
3.1,1.02648861934613,0.805783841095681,0.187293754328828,0,0.51695990562439
3.9,1.08009141020497,0.85027625935404,0.141663576055921,19.0592110157013,0.442293620109558
3.9,1.05448226516545,0.831039629224449,0.159016318580583,19.5736291408539,0.457428693771362
3.9,1.04498164221725,0.823850622010839,0.166441228776034,20.0463109016418,0.460947608947754
3.9,1.04003894554056,0.819912949763262,0.170546529370793,18.8798549175262,0.476141476631165
3.9,1.0367122274524,0.817332770828237,0.173500781572276,19.0557010173798,0.483955979347229
3.9,1.03425182204405,0.815333415974224,0.175785475063399,18.851459980011,0.472920989990234
3.9,1.03258581586931,0.814003187804844,0.177306680431202,19.3943440914154,0.47882673740387
3.9,1.03120828975923,0.812914604179771,0.17862236359549,19.2814030647278,0.476881217956543
3.9,1.03025541136021,0.812206798232387,0.179507722096374,19.9245810508728,0.482967519760132
3.9,1.02952999080494,0.811646478408014,0.180192169222593,19.3603579998016,0.491678667068481
3.9,1.02892100464071,0.811134084951001,0.180774828113292,0,0.488627862930298
3.9,1.02839637972968,0.81069532147999,0.181295226760344,0,0.498510432243347
3.9,1.02796177339309,0.810333042340107,0.181731087925233,0,0.495879554748535
3.9,1.0276363841728,0.810082486743829,0.182054153446056,0,0.50266444683075
3.9,1.02742300734506,0.80990909304088,0.182252643968418,0,0.500351285934448
